"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
22f97816-9cf1-48f6-a36e-f6200c780ae4,f4606c09-0c99-4ed1-bf60-0d418e1888a0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+571@gmail.com,"#N/A","#N/A",Florance,false,"#N/A","#N/A",Sid,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3953,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
234155be-b4b5-40f4-a5b6-d4259d6cef4e,eeb3411f-2269-410c-9c8f-4ae5a5fcb5ad,"#N/A","#N/A",1972-06-25,"#N/A","Dowling is responsible for Apple’s worldwide media relations and communications strategy, leading the public relations team as well as employee communications and corporate events. He previously led Apple’s corporate public relations team for ten years.",jmanningcongagdo+222@gmail.com,"#N/A","#N/A",Taryn,false,"#N/A","#N/A",Bat,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(471) 227-0158,"#N/A","#N/A","#N/A",Vice President Communications,Prodly,"#N/A","#N/A",false,false
23470ef5-4266-48ac-bd68-102d739ae253,5117f15d-772d-4b23-83a1-1193c3e6c839,"#N/A",(03) 7477 8930,"#N/A",Finance,"#N/A",jmanningcongagdo+40@gmail.com,"#N/A",(03) 7477 8930,Aleta,false,"#N/A","#N/A",Albrecht,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0410 422 237,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7477 8930,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
236a634b-d4a5-4d30-be71-479ccf397d9b,5a7d42bb-67f5-4c81-9a2b-68c52f7efc9e,"#N/A","#N/A",1978-02-15,"#N/A","Mark Thresher is executive vice president, chief financial officer of Nationwide. In addition to finance, Mark leads Nationwide’s corporate strategy, Nationwide’s investment operations and Nationwide Realty Investments, and he is the chair of the Nationwide Bank board of directors.",jmanningcongagdo+520@gmail.com,"#N/A","#N/A",Faith,false,"#N/A","#N/A",Kenn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(887) 302-4392,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
238be588-2451-4ce1-9dc1-ad875bd602de,61dbc249-3a68-4190-89a0-81958d7e58f2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+163@gmail.com,"#N/A","#N/A",Ketty,false,"#N/A","#N/A",Anselm,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
23df76e3-f1bf-4c2e-a051-0a323790d83f,67550d9c-161b-4c71-9611-c48d98e5f995,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+493@gmail.com,"#N/A","#N/A",Glenna,false,"#N/A","#N/A",Bertram,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
2470015f-8d93-4c8a-ad79-02cf0c6906b8,270d09c6-cb02-43e4-8e9b-fa25859ff806,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+353@gmail.com,"#N/A","#N/A",Emilia,false,"#N/A","#N/A",Otto,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8708,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
249bd8cc-f17d-46a2-a614-4e18e87e7681,cc17728f-3fcb-4667-a742-347d914da497,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+797@gmail.com,"#N/A","#N/A",Riki,false,"#N/A","#N/A",Odell,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4033,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
24f8eeb5-6203-4fd4-acec-e4dcb95a1dd8,26ba0435-0739-4cd0-965b-575b0c2a862b,"#N/A",(03) 6276 7738,"#N/A",Marketing,"#N/A",jmanningcongagdo+828@gmail.com,"#N/A",(03) 6276 7738,Steffi,false,"#N/A","#N/A",Ruggiero,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0430 276 516,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6276 7738,"#N/A","#N/A","#N/A",Chief Marketing Officer,Prodly,"#N/A","#N/A",false,false
24fdb0bc-cd38-41eb-a7f6-e937c26fbe9f,1c940f39-7334-43a2-9965-2a87d3773980,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+567@gmail.com,"#N/A","#N/A",Emyle,false,"#N/A","#N/A",Tucky,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3949,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
2513e4ad-65b3-4efe-902d-8cbef37af5ec,babc05db-5bfb-4c3c-9a93-839de5d1e73a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+863@gmail.com,"#N/A","#N/A",Danit,false,"#N/A","#N/A",Wells,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4072,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
25256f26-14c0-4235-9075-efa1c64552e9,cd884779-a444-4569-ac3e-400fb94bda55,"#N/A","#N/A","#N/A","#N/A","Throughout his career, Mr. Albers has held a variety of managerial positions in development, operations, production and engineering. After several assignments in Texas and New Jersey, in 1991 he was transferred to Esso Australia in Melbourne as technical manager and later became operations manager. He then held positions as Alaska interests manager and production manager for the Western U.S.",jmanningcongagdo+595@gmail.com,"#N/A","#N/A",Lenka,false,"#N/A","#N/A",Adlai,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(303) 999-1234,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
257c0276-752c-45ea-ad21-0df8f10a480b,093de5f2-260a-4c30-bad2-5196addf621d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+705@gmail.com,"#N/A","#N/A",Kaleena,false,"#N/A","#N/A",Talbot,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3996,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
258abad5-c802-4eda-bfa0-aef902a0340b,956624d7-d499-418e-9006-e35f862c5675,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+849@gmail.com,"#N/A","#N/A",Dorris,false,"#N/A","#N/A",Clayborn,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4058,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
25c3fefa-2b80-4ff8-9f89-a77b0d9307d3,a8815a21-c4f2-4b2f-909e-3215e93b0b76,"#N/A",(02) 7548 7105,"#N/A",Finance,"#N/A",jmanningcongagdo+737@gmail.com,"#N/A",(02) 7548 7105,Ilene,false,"#N/A","#N/A",Mordecai,"#N/A",Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,0410 666 266,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,(02) 7548 7105,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
25e38347-0603-48f4-88b1-fe21618b0d12,a3cc9d82-dab1-42de-8571-742b29b33e35,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+603@gmail.com,"#N/A","#N/A",Annamarie,false,"#N/A","#N/A",Ches,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",89714,NV,4 Weeping Birch Crossing,"#N/A",Carson City,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
26ba3463-7c88-4aa6-8305-a356692947e6,069f8106-7d03-4968-8ee7-35eed3ff95db,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+502@gmail.com,"#N/A","#N/A",Irita,false,"#N/A","#N/A",Wilt,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3934,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
275bda25-a95a-4b67-8831-5af5c205f278,7d56d404-4c0b-4f76-8ce1-3882ee0d7c2c,"#N/A",(03) 7133 8494,"#N/A",Legal,"#N/A",jmanningcongagdo+795@gmail.com,"#N/A",(03) 7133 8494,Fania,false,"#N/A","#N/A",Stanleigh,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0420 873 677,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 7133 8494,"#N/A","#N/A","#N/A",General Counsel,Prodly,"#N/A","#N/A",false,false
2785faeb-16d4-4d70-ac93-1ae7e329cb2f,c9fccc0e-cb65-47b4-aeb4-4c427750e5dc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+802@gmail.com,"#N/A","#N/A",Lorilyn,false,"#N/A","#N/A",Cart,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4038,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
283b0c4d-b48e-4b90-a253-b1353d4527ab,891776eb-089d-49ee-b6d4-8f50cd69ed59,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+201@gmail.com,"#N/A","#N/A",Bianca,false,"#N/A","#N/A",Shell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0108,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
290aef85-8bad-4a79-88bc-f9a516ae7f2d,06a41cdc-d33a-4829-9e4d-805613449922,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+18@gmail.com,"#N/A","#N/A",Seline,false,"#N/A","#N/A",Hans,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4076,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
29122742-b293-4a28-8b20-61ca3fba17af,72ab92d9-713f-438f-b65d-1892dcf1bec2,"#N/A","#N/A",1976-03-09,"#N/A","#N/A",jmanningcongagdo+485@gmail.com,"#N/A","#N/A",Bethena,false,"#N/A","#N/A",Aleksandr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9889,"#N/A","#N/A","#N/A",Financial Advisor,Prodly,"#N/A","#N/A",false,false
2a5b9db0-98df-4202-9c70-333428aaabce,16f99de3-8f66-4224-a4d7-368d8f410479,"#N/A","#N/A","#N/A","#N/A","Arthur R. Block serves as Executive Vice President, General Counsel and Secretary of Comcast. He previously served as Senior Vice President, General Counsel and Secretary of Comcast. He is the Company’s chief legal officer, overseeing Comcast’s legal, corporate governance and strategic intellectual property functions. Art has been with Comcast since 1989; during this time, he has served as the lead in-house attorney for Comcast’s mergers, acquisitions and financings.",jmanningcongagdo+770@gmail.com,"#N/A","#N/A",Birdie,false,"#N/A","#N/A",Batholomew,"#N/A",Kansas City,USA,"#N/A","#N/A","#N/A",64129,MO,1 Arrowhead Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(625) 707-5047,"#N/A","#N/A","#N/A","EVP, General Counsel and Secretary",Prodly,"#N/A","#N/A",false,false
2a7a351a-1add-4619-8308-2f56952faf71,7c6c9fe9-24e0-469d-98f0-b83b8f997857,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+203@gmail.com,"#N/A","#N/A",Guinna,false,"#N/A","#N/A",Prent,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
2a831889-749e-4275-880c-e203dfa2fff2,7d56d404-4c0b-4f76-8ce1-3882ee0d7c2c,"#N/A",(03) 7800 6035,"#N/A",Operations,"#N/A",jmanningcongagdo+829@gmail.com,"#N/A",(03) 7800 6035,Maris,false,"#N/A","#N/A",Tedd,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0415 794 494,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 7800 6035,"#N/A","#N/A","#N/A",Senior VP of Strategy,Prodly,"#N/A","#N/A",false,false
2b10ab67-536e-4ec0-aaa3-2d76a52f256d,3fce3bfb-11d3-4813-a2ff-4cd98402baec,"#N/A","#N/A","#N/A","#N/A","Gil leads the team responsible for safe, reliable operations across the globe, including more than 70,000 employees in Airport Customer Service; Cargo; Corporate Safety, Security and Compliance; Delta Connection; Delta Global Services; Delta Private Jets; Flight Operations; In-Flight Service; Information Technology; Operations Analysis and Performance; Operations and Customer Center; Supply Chain Management; and Technical Operations.",jmanningcongagdo+36@gmail.com,"#N/A","#N/A",Moll,false,"#N/A","#N/A",Martie,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(732) 602-5207,"#N/A","#N/A","#N/A",SEVP and COO,Prodly,"#N/A","#N/A",false,false
2b233786-cb0a-44c2-a033-2f6bc902244e,036acea4-6053-4d00-a0c0-19d72b1e0534,"#N/A","#N/A","#N/A","#N/A","Susan began her career in Albertsons Denver Division while still in high school and worked her way up in the ranks proving her ability to lead, to execute and to bring teams together in one assignment after another in her 30+ years in the retail grocery business. Since March of 2015, Susan has led the Denver Division team after having successfully led our Boise-based Intermountain Division for the two prior years.",jmanningcongagdo+184@gmail.com,"#N/A","#N/A",Arlana,false,"#N/A","#N/A",Mortimer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(633) 209-5550,"#N/A","#N/A","#N/A",EVP Retail Operations,Prodly,"#N/A","#N/A",false,false
2b3d5d10-a34e-4d5e-ab6b-2a4bf4408b4d,59fdc10e-c914-4bb0-be57-54b1f23d2845,"#N/A","#N/A",1972-07-17,"#N/A","Robert B. (R.B.) Harrison has been Macy’s, Inc.’s chief operations officer since September 2017, responsible for the company's systems, logistics and related operating functions. Previously, Harrison was chief omnichannel officer since January 2013, managing the development of strategies to closely integrate the company’s stores, online and mobile activities.",jmanningcongagdo+270@gmail.com,"#N/A","#N/A",Jaquelyn,false,"#N/A","#N/A",Crawford,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(835) 840-7202,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
2b7927db-c3d0-4ab0-aab9-81460bd4a7a9,05a254c1-69fe-4dda-982e-4861ec324830,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+390@gmail.com,"#N/A","#N/A",Ronna,false,"#N/A","#N/A",Raviv,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(293) 243-6884,"#N/A","#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
2bbc552c-24fd-4562-9c56-24bc899cb8a1,68a372bc-aa74-425a-9b76-070195cc45ac,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+252@gmail.com,"#N/A","#N/A",Lina,false,"#N/A","#N/A",Reuben,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(312)659-4515,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
2bd41512-edb4-4275-b180-082e3e6bfc1b,13eb4c64-f5ce-482e-975a-083e13a3c321,"#N/A","#N/A",1981-07-17,"#N/A","#N/A",jmanningcongagdo+384@gmail.com,"#N/A","#N/A",Tomi,false,"#N/A","#N/A",Francesco,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(310) 780-2102,"#N/A","#N/A","#N/A",General Counsel,Prodly,"#N/A","#N/A",false,false
2c9f0b0b-e24a-4a49-9bc0-1b858f80471e,b1309051-86bc-4a53-9788-3315c8585346,"#N/A",(03) 7790 6654,"#N/A",Operations,"#N/A",jmanningcongagdo+692@gmail.com,"#N/A",(03) 7790 6654,Jeana,false,"#N/A","#N/A",Benito,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0421 119 254,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 7790 6654,"#N/A","#N/A","#N/A",VP Operations,Prodly,"#N/A","#N/A",false,false
2caa3f2a-c4a3-4375-a6b7-85213a534b7b,0e5dc4e0-f71c-4f7e-ab82-b79769e14fdc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+29@gmail.com,"#N/A","#N/A",Bridget,false,"#N/A","#N/A",Dav,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
2d3f25b8-1f43-4168-a8a2-189c9aeb622a,ebd9f8c2-5652-4ccf-bf13-c2c7556a4a79,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+855@gmail.com,"#N/A","#N/A",Camila,false,"#N/A","#N/A",Lamont,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4064,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
2e31edd6-0035-4ed7-ab81-929f3072eb04,d6580e5e-5100-4db2-96f3-230dcbb69188,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+805@gmail.com,"#N/A","#N/A",Alena,false,"#N/A","#N/A",Glenden,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4041,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
2e9b1ff2-9946-41e4-95a6-65e25b86cd5a,b901d8bd-6d61-423c-a1b6-d3f23771be4e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+608@gmail.com,"#N/A","#N/A",Romy,false,"#N/A","#N/A",Torrance,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",47905,IN,0526 Hauk Plaza,"#N/A",Lafayette,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
2f0120ed-52a9-4a14-8e32-0c4c4e6adafd,4a1d6f8f-4a6c-4951-8e17-ad34a4c3195e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+730@gmail.com,"#N/A","#N/A",Ada,false,"#N/A","#N/A",Rice,"#N/A",Indianapolis,USA,"#N/A","#N/A","#N/A",46225,IN,500 South Capitol Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(134) 398-7929,"#N/A","#N/A","#N/A",Executive Vice President,Prodly,"#N/A","#N/A",false,false
2f517fe8-673e-4a3b-a5f2-b4e885877104,fb29c6d0-d170-496d-b9c9-c3a5f41b8648,"#N/A","#N/A","#N/A","#N/A",Bill McCanless has served as chief legal officer and secretary since 2015. He is responsible for the company’s legal function as well as advising the chairman and board of directors on corporate governance matters,jmanningcongagdo+823@gmail.com,"#N/A","#N/A",Adah,false,"#N/A","#N/A",Jerrie,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(309) 703-9727,"#N/A","#N/A","#N/A",Chief Legal Officer and Secretary,Prodly,"#N/A","#N/A",false,false
2fb33ded-56ab-4a41-a93a-f54ed3049070,7c9f0a08-377d-4651-b3fa-74a280fa4a43,"#N/A",(03) 6250 6229,"#N/A",Finance,"#N/A",jmanningcongagdo+792@gmail.com,"#N/A",(03) 6250 6229,Celestyna,false,"#N/A","#N/A",Lionello,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0430 446 200,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6250 6229,"#N/A","#N/A","#N/A","SVP, Administration and Finance",Prodly,"#N/A","#N/A",false,false
301eb6bd-f314-40af-bea9-ad755e9742c0,05fbe255-922f-40f4-abf0-d0eaae353cca,"#N/A","#N/A","#N/A","#N/A","Mr. Donald H. Layton, also known as Don, ACIS, LLBm has been the Chief Executive Officer at Federal Home Loan Mortgage Corporation since May 21, 2012. Mr. Layton has been a Senior Advisor of NewOak Capital LLC since March 2010. He has over 35 years of experience in financial services and as a corporate leader. Mr. Layton served as the Head of Finance and Risk Management at JPMorgan Chase & Co. since June 2004 and its Head of Technology since July 2003.",jmanningcongagdo+593@gmail.com,"#N/A","#N/A",Kellen,false,"#N/A","#N/A",Rufus,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(864) 301-5588,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
310d2b1d-12f8-445f-9e23-db959aa76c5f,db19b407-1f16-4ac0-ac56-a70598103f62,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+553@gmail.com,"#N/A","#N/A",Wynnie,false,"#N/A","#N/A",Abey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
310f3b73-4b4a-4610-af30-14e92745c116,e4711e4b-6063-4d34-b385-ada18307063d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+756@gmail.com,"#N/A","#N/A",Verina,false,"#N/A","#N/A",Romeo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4019,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3143281c-7cc0-413e-bef6-ddcae111cb67,db08dc8b-75d1-4130-a3e6-2a7d0948cc8e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+320@gmail.com,"#N/A","#N/A",Tobe,false,"#N/A","#N/A",Louie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(992) 260-4932,"#N/A","#N/A","#N/A","Chairman, President and Chief Executive Office",Prodly,"#N/A","#N/A",false,false
31add66a-da18-4ef4-9557-635ea3010930,dea45eac-e761-4916-8d55-d3bef271995e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+199@gmail.com,"#N/A","#N/A",Barbra,false,"#N/A","#N/A",Ogdon,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0106,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
